"x","y","valid_ha","stable_ha","sustained_ha","endpoint_ha","unsettled_ha","stable_flicker_ha"
657322.648224166,6034890.06916606,24.17,21.03,0.15,0.46,0.45,2.08
658322.648224166,6034890.06916606,1.47,1.47,0,0,0,0
661322.648224166,6034890.06916606,1.04,1.03,0,0,0,0.01
662322.648224166,6034890.06916606,3.24,3.22,0,0,0,0.02
663322.648224166,6034890.06916606,1.65,1.65,0,0,0,0
664322.648224166,6034890.06916606,0.63,0.63,0,0,0,0
665322.648224166,6034890.06916606,8.72,7.27,0.18,0.31,0.47,0.49
668322.648224166,6034890.06916606,5.74,4.77,0,0.43,0.21,0.33
669322.648224166,6034890.06916606,6.97,6.97,0,0,0,0
670322.648224166,6034890.06916606,5.93,5.9,0,0.03,0,0
671322.648224166,6034890.06916606,0.69,0.47,0,0.22,0,0
673322.648224166,6034890.06916606,0.02,0.02,0,0,0,0
674322.648224166,6034890.06916606,30.07,27.56,0.35,0.04,0.18,1.94
675322.648224166,6034890.06916606,94.93,92.45,0.66,0.14,0.46,1.22
676322.648224166,6034890.06916606,19.2,17.82,0.25,0.1,0.12,0.91
680322.648224166,6034890.06916606,25.22,8.56,0.08,5.99,4.29,6.3
681322.648224166,6034890.06916606,21.75,20.23,0,0.05,0,1.47
684322.648224166,6034890.06916606,1.93,1.93,0,0,0,0
685322.648224166,6034890.06916606,61.24,57.58,0.37,0.59,0.63,2.07
686322.648224166,6034890.06916606,50.63,40.23,0.88,2.06,3.79,3.67
687322.648224166,6034890.06916606,17.66,13.93,0.24,1.17,0.97,1.35
688322.648224166,6034890.06916606,8.61,6.84,0.54,0.77,0.39,0.07
689322.648224166,6034890.06916606,24.47,23.17,0.63,0.6,0.06,0.01
690322.648224166,6034890.06916606,36.78,34.1,0.13,0.43,0.56,1.56
691322.648224166,6034890.06916606,5.57,5.16,0.03,0.11,0.03,0.24
692322.648224166,6034890.06916606,27.73,22.69,0.6,1.26,0.53,2.65
693322.648224166,6034890.06916606,0.23,0.23,0,0,0,0
606322.648224166,6033890.06916606,31.08,26.17,0.08,0.08,0.78,3.97
639322.648224166,6033890.06916606,0.79,0.79,0,0,0,0
640322.648224166,6033890.06916606,0.81,0.81,0,0,0,0
642322.648224166,6033890.06916606,37.45,29.21,0.61,0.85,1.37,5.41
643322.648224166,6033890.06916606,69.45,58.89,1.68,0.65,1.65,6.58
644322.648224166,6033890.06916606,20.93,14.79,0.11,0.41,1.17,4.45
645322.648224166,6033890.06916606,12.82,8.87,0.31,0.11,1.3,2.23
655322.648224166,6033890.06916606,71.24,61.19,0.01,0.55,2.26,7.23
656322.648224166,6033890.06916606,1.89,1.45,0,0.05,0.15,0.24
657322.648224166,6033890.06916606,0.36,0.36,0,0,0,0
658322.648224166,6033890.06916606,1.83,1.83,0,0,0,0
663322.648224166,6033890.06916606,9.56,9.55,0,0,0,0.01
664322.648224166,6033890.06916606,0.15,0.15,0,0,0,0
665322.648224166,6033890.06916606,12.26,11.55,0.07,0.13,0.17,0.34
666322.648224166,6033890.06916606,8.65,7.17,0.45,0.67,0.28,0.08
669322.648224166,6033890.06916606,0.66,0.3,0,0.36,0,0
670322.648224166,6033890.06916606,42.1,34.14,0.38,5.88,0.87,0.83
671322.648224166,6033890.06916606,8.73,3.59,0.05,4.3,0.55,0.24
672322.648224166,6033890.06916606,46.08,41.29,0.37,3.09,0.92,0.41
673322.648224166,6033890.06916606,3.15,3.09,0.03,0.03,0,0
674322.648224166,6033890.06916606,6.26,6.09,0.03,0,0.02,0.12
675322.648224166,6033890.06916606,78.69,76.52,0.25,0.21,0.87,0.84
676322.648224166,6033890.06916606,89.76,86.53,0.79,0.15,0.6,1.69
677322.648224166,6033890.06916606,10.06,9.86,0.01,0.05,0.05,0.09
680322.648224166,6033890.06916606,42.74,8.24,1.04,16.7,11.84,4.92
681322.648224166,6033890.06916606,38.22,13.05,0.71,1.1,10.87,12.49
685322.648224166,6033890.06916606,0.12,0.09,0.01,0,0,0.02
686322.648224166,6033890.06916606,8.04,6.77,0.08,0.11,0.43,0.65
687322.648224166,6033890.06916606,47.27,32.75,2.91,3.6,6.02,1.99
688322.648224166,6033890.06916606,68.95,51.16,0.69,7.62,2.83,6.65
689322.648224166,6033890.06916606,37.78,31.54,1.67,2.41,1.77,0.39
690322.648224166,6033890.06916606,6.75,6.69,0,0.01,0.02,0.03
691322.648224166,6033890.06916606,10.44,9.33,0.09,0.35,0.13,0.54
692322.648224166,6033890.06916606,8.14,4.59,0.91,1.06,0.62,0.96
693322.648224166,6033890.06916606,5.11,4.07,0.44,0.11,0.09,0.4
606322.648224166,6032890.06916606,49.22,45.56,0.19,0.15,0.9,2.42
607322.648224166,6032890.06916606,2.4,1.82,0.02,0.02,0.24,0.3
634322.648224166,6032890.06916606,0.55,0.55,0,0,0,0
638322.648224166,6032890.06916606,2.87,2.87,0,0,0,0
639322.648224166,6032890.06916606,0.32,0.32,0,0,0,0
642322.648224166,6032890.06916606,4.75,1.64,0.01,0.04,0.62,2.44
643322.648224166,6032890.06916606,25.38,20.6,0.92,2.04,0.69,1.13
644322.648224166,6032890.06916606,66.55,25.26,2.11,1.76,6.18,31.24
645322.648224166,6032890.06916606,87.33,68.89,1.85,3.65,5.27,7.67
646322.648224166,6032890.06916606,31.78,27.03,0.38,1.3,0.87,2.2
650322.648224166,6032890.06916606,0.12,0.12,0,0,0,0
651322.648224166,6032890.06916606,0.04,0.04,0,0,0,0
654322.648224166,6032890.06916606,35.82,32.44,0.17,0.69,0.83,1.69
655322.648224166,6032890.06916606,45.04,38.13,2.02,1.09,2.11,1.69
657322.648224166,6032890.06916606,2.43,2.43,0,0,0,0
658322.648224166,6032890.06916606,4.13,4.13,0,0,0,0
663322.648224166,6032890.06916606,2.81,2.81,0,0,0,0
664322.648224166,6032890.06916606,15.63,5.58,7.91,2.03,0.1,0.01
665322.648224166,6032890.06916606,17.54,3.9,6.08,5.52,0.66,1.38
666322.648224166,6032890.06916606,24.84,16.78,0.28,1.95,0.24,5.59
667322.648224166,6032890.06916606,13.61,11.94,0.5,0.53,0.31,0.33
668322.648224166,6032890.06916606,12.42,10.92,0.21,0.82,0.29,0.18
669322.648224166,6032890.06916606,30.8,22.34,0.38,4.89,1.43,1.76
670322.648224166,6032890.06916606,55.89,43.02,0.08,4.98,3.88,3.93
671322.648224166,6032890.06916606,64.36,56.65,1.38,1.11,1.18,4.04
672322.648224166,6032890.06916606,45.01,40.13,0.38,0.23,0.86,3.41
673322.648224166,6032890.06916606,43.79,42.37,0.29,0.21,0.19,0.73
674322.648224166,6032890.06916606,31.85,31.25,0.12,0.16,0.13,0.19
675322.648224166,6032890.06916606,5.2,4.91,0.11,0.01,0.07,0.1
676322.648224166,6032890.06916606,36.86,34.47,0.22,0.12,0.75,1.3
677322.648224166,6032890.06916606,17.08,15.98,0.02,0.16,0.31,0.61
680322.648224166,6032890.06916606,2.55,1.81,0,0.05,0.39,0.3
681322.648224166,6032890.06916606,55.52,33.28,1.31,2.01,4.74,14.18
682322.648224166,6032890.06916606,38.22,18.4,3.77,1.92,3.9,10.23
683322.648224166,6032890.06916606,2.61,0.62,0,0,0.08,1.91
689322.648224166,6032890.06916606,12.36,5.85,0.72,1.1,3.41,1.28
690322.648224166,6032890.06916606,8.92,7.39,0.04,0.06,0.75,0.68
691322.648224166,6032890.06916606,12.73,11.03,0,0,0,1.7
692322.648224166,6032890.06916606,1.54,1.51,0,0.03,0,0
606322.648224166,6031890.06916606,4.81,4.81,0,0,0,0
634322.648224166,6031890.06916606,1.07,1.07,0,0,0,0
635322.648224166,6031890.06916606,1.26,1.26,0,0,0,0
636322.648224166,6031890.06916606,0.04,0.04,0,0,0,0
637322.648224166,6031890.06916606,2.6,2.6,0,0,0,0
638322.648224166,6031890.06916606,3.35,2.63,0,0.17,0,0.55
642322.648224166,6031890.06916606,1.29,0.12,0.02,0,0.04,1.11
645322.648224166,6031890.06916606,28.3,27.56,0.02,0.04,0.17,0.51
646322.648224166,6031890.06916606,94.46,88.62,0.62,1.39,1.24,2.59
647322.648224166,6031890.06916606,5.89,4.18,0.27,0.19,0.37,0.88
651322.648224166,6031890.06916606,1.96,1.38,0.03,0.2,0.35,0
652322.648224166,6031890.06916606,0.48,0.48,0,0,0,0
653322.648224166,6031890.06916606,13.85,9.99,0.48,0.64,1,1.74
654322.648224166,6031890.06916606,65.74,27.95,7.04,2.21,7.25,21.29
655322.648224166,6031890.06916606,0.85,0.32,0,0.17,0.18,0.18
657322.648224166,6031890.06916606,2.26,2.26,0,0,0,0
658322.648224166,6031890.06916606,16.13,16.13,0,0,0,0
662322.648224166,6031890.06916606,2.49,2.49,0,0,0,0
663322.648224166,6031890.06916606,0.93,0.93,0,0,0,0
665322.648224166,6031890.06916606,31.79,25.83,1.58,0.37,0.72,3.29
666322.648224166,6031890.06916606,29.42,28.47,0.06,0.21,0.27,0.41
667322.648224166,6031890.06916606,28.24,22.63,0.13,1.4,2.5,1.58
668322.648224166,6031890.06916606,53.93,37.33,9.09,3.53,1.12,2.86
669322.648224166,6031890.06916606,63.01,52.07,3.36,1.14,2.42,4.02
670322.648224166,6031890.06916606,5.56,3.58,0.17,0.03,0.68,1.1
671322.648224166,6031890.06916606,2.59,2.32,0,0.02,0.05,0.2
672322.648224166,6031890.06916606,34.19,18.89,3.6,0.99,3.89,6.82
673322.648224166,6031890.06916606,0.35,0.22,0,0.02,0.05,0.06
676322.648224166,6031890.06916606,19.58,9.36,1.03,1.15,4.12,3.92
677322.648224166,6031890.06916606,14.57,14.01,0.17,0.03,0.07,0.29
682322.648224166,6031890.06916606,12.6,12.21,0,0,0,0.39
683322.648224166,6031890.06916606,76.38,64.75,0.55,2.13,3.73,5.22
684322.648224166,6031890.06916606,46.6,15.14,2.04,0.98,5.1,23.34
685322.648224166,6031890.06916606,0.3,0.27,0,0.03,0,0
689322.648224166,6031890.06916606,4.56,4.56,0,0,0,0
690322.648224166,6031890.06916606,10.82,10.8,0,0,0,0.02
691322.648224166,6031890.06916606,36.69,19.57,0.24,3.33,4.77,8.78
692322.648224166,6031890.06916606,36.79,16.98,0.45,0.86,6.52,11.98
693322.648224166,6031890.06916606,38.66,32.42,0.57,0.68,1.56,3.43
635322.648224166,6030890.06916606,0.62,0.62,0,0,0,0
636322.648224166,6030890.06916606,1.88,1.88,0,0,0,0
637322.648224166,6030890.06916606,2.22,2.22,0,0,0,0
638322.648224166,6030890.06916606,14.98,9.15,1.16,1.29,0.98,2.4
646322.648224166,6030890.06916606,84.4,74.21,1.48,2.46,2.54,3.71
647322.648224166,6030890.06916606,60.05,46.81,0.98,4.05,2.77,5.44
648322.648224166,6030890.06916606,0.13,0.13,0,0,0,0
651322.648224166,6030890.06916606,23.12,14.65,0.68,2.54,2.63,2.62
652322.648224166,6030890.06916606,65.86,57.27,0.27,1.64,4.36,2.32
653322.648224166,6030890.06916606,75.53,55.44,0.61,6.75,4.85,7.88
654322.648224166,6030890.06916606,11.66,10.19,0.02,0.42,0.19,0.84
658322.648224166,6030890.06916606,7.32,7.32,0,0,0,0
659322.648224166,6030890.06916606,2.94,2.94,0,0,0,0
660322.648224166,6030890.06916606,0.53,0.53,0,0,0,0
661322.648224166,6030890.06916606,23.75,22.3,0.2,0.16,0.55,0.54
662322.648224166,6030890.06916606,53.69,48.3,1.03,0.99,1.76,1.61
663322.648224166,6030890.06916606,8.13,6.53,0.25,0.2,0.92,0.23
665322.648224166,6030890.06916606,3.13,3.13,0,0,0,0
666322.648224166,6030890.06916606,70.83,69.87,0.28,0.11,0.09,0.48
667322.648224166,6030890.06916606,43.62,31.56,5.16,2.79,1.62,2.49
668322.648224166,6030890.06916606,48.08,37.62,0.2,8.37,0.84,1.05
669322.648224166,6030890.06916606,39.83,24.54,0.52,13.73,0.46,0.58
672322.648224166,6030890.06916606,11.37,10.35,0.39,0.44,0.05,0.14
673322.648224166,6030890.06916606,5.67,5.01,0.5,0,0.04,0.12
675322.648224166,6030890.06916606,4.6,0.32,1.57,0,0.83,1.88
676322.648224166,6030890.06916606,38,26.64,2.48,0.64,4.77,3.47
677322.648224166,6030890.06916606,68.14,66.03,0.5,0.1,0.31,1.2
678322.648224166,6030890.06916606,38.58,38.18,0.08,0.02,0.15,0.15
683322.648224166,6030890.06916606,1.64,1.18,0.32,0.11,0.03,0
684322.648224166,6030890.06916606,40.23,13.38,0.75,1.48,3.36,21.26
685322.648224166,6030890.06916606,25.57,11.14,0.14,0.47,3.44,10.38
689322.648224166,6030890.06916606,0.34,0.34,0,0,0,0
690322.648224166,6030890.06916606,26.98,23.97,0.1,1.24,0.96,0.71
691322.648224166,6030890.06916606,13.54,6.07,0.07,3.24,1.1,3.06
638322.648224166,6029890.06916606,9.65,7.79,0.56,0,0.76,0.54
646322.648224166,6029890.06916606,43.89,38.67,0.33,0.85,1.1,2.94
647322.648224166,6029890.06916606,77.53,62.95,2.67,2.69,2.94,6.28
648322.648224166,6029890.06916606,82.14,46.16,5.86,3.8,5.45,20.87
649322.648224166,6029890.06916606,43.81,30.88,0.46,1.28,2.76,8.43
650322.648224166,6029890.06916606,70.78,51.99,0.11,1.16,6.17,11.35
651322.648224166,6029890.06916606,69.06,54.4,0.99,2.6,4.41,6.66
652322.648224166,6029890.06916606,40.79,36.56,0.1,1.1,0.31,2.72
653322.648224166,6029890.06916606,73.74,54.18,1.08,2.66,4,11.82
654322.648224166,6029890.06916606,6.66,2.11,0.03,0.92,1.57,2.03
655322.648224166,6029890.06916606,6.11,0.39,0.04,0.26,2.05,3.37
659322.648224166,6029890.06916606,0.4,0.4,0,0,0,0
660322.648224166,6029890.06916606,28.62,22.36,0.06,0.83,2.6,2.77
661322.648224166,6029890.06916606,13.56,10.37,0.01,1.83,0.55,0.8
662322.648224166,6029890.06916606,2,2,0,0,0,0
663322.648224166,6029890.06916606,2.56,2.48,0,0.06,0.02,0
664322.648224166,6029890.06916606,19.94,19.5,0,0,0.08,0.36
665322.648224166,6029890.06916606,1.28,1.28,0,0,0,0
666322.648224166,6029890.06916606,22.1,19.9,0.23,0.82,0.48,0.67
667322.648224166,6029890.06916606,30.99,25.36,0.14,4.73,0.02,0.74
668322.648224166,6029890.06916606,16.53,16.19,0.06,0.02,0.05,0.21
669322.648224166,6029890.06916606,1.35,1.35,0,0,0,0
672322.648224166,6029890.06916606,7.15,6.23,0,0,0.31,0.61
673322.648224166,6029890.06916606,17.15,12.94,1.84,0.76,1.2,0.41
674322.648224166,6029890.06916606,1.69,1.69,0,0,0,0
676322.648224166,6029890.06916606,25.86,24.54,0.48,0.13,0.27,0.44
677322.648224166,6029890.06916606,54.87,53.22,1.01,0.05,0.11,0.48
678322.648224166,6029890.06916606,90.03,89.6,0.11,0.03,0.06,0.23
679322.648224166,6029890.06916606,5.56,5.53,0,0,0,0.03
684322.648224166,6029890.06916606,5.21,4.23,0,0,0.01,0.97
685322.648224166,6029890.06916606,82.3,27.03,18.03,3.97,13.8,19.47
686322.648224166,6029890.06916606,83.18,74.55,0.3,1.71,2.39,4.23
687322.648224166,6029890.06916606,67.93,67.6,0.01,0.02,0.2,0.1
688322.648224166,6029890.06916606,65.05,64.82,0,0.02,0.1,0.11
689322.648224166,6029890.06916606,27.9,27.58,0,0.04,0.05,0.23
690322.648224166,6029890.06916606,5.3,5.23,0.03,0.02,0.01,0.01
647322.648224166,6028890.06916606,3.3,3.15,0,0.01,0.06,0.08
648322.648224166,6028890.06916606,48.92,26.03,1.79,4.63,10.8,5.67
649322.648224166,6028890.06916606,87.92,32.58,3.3,3.61,18.2,30.23
650322.648224166,6028890.06916606,42.89,6.12,9.97,2.5,12.13,12.17
651322.648224166,6028890.06916606,3.82,1.9,0.01,0.09,0.48,1.34
653322.648224166,6028890.06916606,53.33,44.75,0.39,1.5,2.05,4.64
664322.648224166,6028890.06916606,3.76,3.76,0,0,0,0
669322.648224166,6028890.06916606,3.35,3.1,0,0.08,0.17,0
672322.648224166,6028890.06916606,0.38,0.38,0,0,0,0
673322.648224166,6028890.06916606,18.27,14.89,0.06,0.2,0.71,2.41
674322.648224166,6028890.06916606,1.79,1.76,0.02,0.01,0,0
678322.648224166,6028890.06916606,41.52,41.04,0.14,0.11,0.03,0.2
679322.648224166,6028890.06916606,27.45,27.35,0.02,0,0,0.08
681322.648224166,6028890.06916606,0.36,0.36,0,0,0,0
682322.648224166,6028890.06916606,27.54,27.34,0,0.2,0,0
683322.648224166,6028890.06916606,24.91,19.63,0.04,0.75,1.93,2.56
684322.648224166,6028890.06916606,32.98,13.21,0.29,2.33,7.8,9.35
685322.648224166,6028890.06916606,66.46,45.77,2.67,9.13,3.81,5.08
686322.648224166,6028890.06916606,9.1,6.08,0,0,0.31,2.71
687322.648224166,6028890.06916606,22.22,22.05,0.05,0.04,0.03,0.05
688322.648224166,6028890.06916606,13.48,13.01,0.05,0.03,0.07,0.32
653322.648224166,6027890.06916606,9.43,9.43,0,0,0,0
654322.648224166,6027890.06916606,11.88,11.88,0,0,0,0
663322.648224166,6027890.06916606,0.28,0.28,0,0,0,0
664322.648224166,6027890.06916606,0.4,0.4,0,0,0,0
669322.648224166,6027890.06916606,3.24,2.71,0.01,0.06,0.35,0.11
673322.648224166,6027890.06916606,5.3,3.07,0.15,0.13,0.44,1.51
674322.648224166,6027890.06916606,29.19,25.73,0.37,0.4,0.49,2.2
675322.648224166,6027890.06916606,6.8,3.64,0,0.06,0.1,3
678322.648224166,6027890.06916606,0.57,0.57,0,0,0,0
679322.648224166,6027890.06916606,14.67,14.67,0,0,0,0
680322.648224166,6027890.06916606,28.76,28.76,0,0,0,0
681322.648224166,6027890.06916606,33.15,32.75,0,0.25,0.15,0
682322.648224166,6027890.06916606,26.69,24.47,0.44,0.5,0.62,0.66
683322.648224166,6027890.06916606,4.13,0.13,1.44,0.08,2.3,0.18
684322.648224166,6027890.06916606,58.6,11.57,10.79,9.97,16.37,9.9
685322.648224166,6027890.06916606,10.32,7.73,0.67,1.33,0.19,0.4
654322.648224166,6026890.06916606,30.86,27.31,0.02,0.59,1.09,1.85
655322.648224166,6026890.06916606,2.26,2.26,0,0,0,0
656322.648224166,6026890.06916606,0.29,0.29,0,0,0,0
663322.648224166,6026890.06916606,0.34,0.34,0,0,0,0
669322.648224166,6026890.06916606,1.62,1.58,0,0,0,0.04
670322.648224166,6026890.06916606,0.16,0.16,0,0,0,0
674322.648224166,6026890.06916606,14.89,10.87,1.77,1.62,0.63,0
675322.648224166,6026890.06916606,21.01,18.68,0,1.92,0.14,0.27
676322.648224166,6026890.06916606,8.96,8.96,0,0,0,0
677322.648224166,6026890.06916606,0.76,0.76,0,0,0,0
678322.648224166,6026890.06916606,1.21,1.21,0,0,0,0
682322.648224166,6026890.06916606,23.08,20.56,0.58,0.73,0.45,0.76
683322.648224166,6026890.06916606,4.29,4.29,0,0,0,0
684322.648224166,6026890.06916606,29.31,13.39,14.39,0.53,0.54,0.46
654322.648224166,6025890.06916606,21.05,16.32,0.02,0.01,0.84,3.86
655322.648224166,6025890.06916606,7.45,7.45,0,0,0,0
656322.648224166,6025890.06916606,1.99,1.99,0,0,0,0
657322.648224166,6025890.06916606,0.16,0.16,0,0,0,0
663322.648224166,6025890.06916606,5.36,5.36,0,0,0,0
664322.648224166,6025890.06916606,0.78,0.78,0,0,0,0
670322.648224166,6025890.06916606,5.41,5.41,0,0,0,0
674322.648224166,6025890.06916606,0.12,0.11,0,0.01,0,0
675322.648224166,6025890.06916606,44.99,42.98,0.37,1.26,0.05,0.33
676322.648224166,6025890.06916606,37.7,26.65,1.7,4.54,1.19,3.62
677322.648224166,6025890.06916606,2.97,2.71,0.09,0.1,0.06,0.01
682322.648224166,6025890.06916606,0.53,0.53,0,0,0,0
683322.648224166,6025890.06916606,18.05,17.96,0,0,0,0.09
684322.648224166,6025890.06916606,12.03,12.03,0,0,0,0
655322.648224166,6024890.06916606,12.17,12.17,0,0,0,0
664322.648224166,6024890.06916606,9.91,9.38,0,0.08,0.27,0.18
670322.648224166,6024890.06916606,1,1,0,0,0,0
671322.648224166,6024890.06916606,0.18,0.18,0,0,0,0
675322.648224166,6024890.06916606,20.44,19.02,0.01,1.16,0.05,0.2
676322.648224166,6024890.06916606,22.44,20.32,0.36,0.55,0.15,1.06
677322.648224166,6024890.06916606,1.5,0.95,0.02,0.03,0.48,0.02
683322.648224166,6024890.06916606,3.14,3.14,0,0,0,0
684322.648224166,6024890.06916606,32.74,32.74,0,0,0,0
685322.648224166,6024890.06916606,37.17,34.36,0.09,0.25,0.3,2.17
686322.648224166,6024890.06916606,3.21,3.21,0,0,0,0
655322.648224166,6023890.06916606,2.68,2.68,0,0,0,0
664322.648224166,6023890.06916606,8.26,7.29,0.03,0.21,0.3,0.43
665322.648224166,6023890.06916606,4.24,3.63,0.02,0,0.18,0.41
666322.648224166,6023890.06916606,16.48,15.13,0.02,0.06,0.34,0.93
671322.648224166,6023890.06916606,0.2,0.2,0,0,0,0
675322.648224166,6023890.06916606,27.36,25.9,0,0.07,0.06,1.33
676322.648224166,6023890.06916606,16.32,16.32,0,0,0,0
677322.648224166,6023890.06916606,1.76,1.76,0,0,0,0
678322.648224166,6023890.06916606,0.83,0.83,0,0,0,0
685322.648224166,6023890.06916606,23.99,21.38,0,1.05,1,0.56
686322.648224166,6023890.06916606,54.39,51.61,0.36,0.4,0.62,1.4
688322.648224166,6023890.06916606,3.41,3.38,0.01,0,0.02,0
689322.648224166,6023890.06916606,0.6,0.54,0,0.03,0.03,0
654322.648224166,6022890.06916606,3.28,3.09,0,0,0.03,0.16
655322.648224166,6022890.06916606,1.33,1.33,0,0,0,0
666322.648224166,6022890.06916606,15.38,14.26,0.22,0.13,0.41,0.36
667322.648224166,6022890.06916606,32.07,25.19,0.05,0.35,2.61,3.87
669322.648224166,6022890.06916606,0.93,0.86,0,0,0.01,0.06
678322.648224166,6022890.06916606,7.68,7.68,0,0,0,0
685322.648224166,6022890.06916606,0.6,0.6,0,0,0,0
686322.648224166,6022890.06916606,54.38,52.37,0.16,0.22,0.52,1.11
687322.648224166,6022890.06916606,26.62,25.32,0.1,0.65,0.43,0.12
688322.648224166,6022890.06916606,78.92,77.51,0.14,0.19,0.28,0.8
689322.648224166,6022890.06916606,24.35,23.48,0.08,0.41,0.29,0.09
654322.648224166,6021890.06916606,19.2,19.2,0,0,0,0
667322.648224166,6021890.06916606,53.29,48.3,0.33,0.84,1.16,2.66
668322.648224166,6021890.06916606,9.5,4.47,0.09,0.04,0.66,4.24
669322.648224166,6021890.06916606,21.95,17.77,0.72,0.28,0.31,2.87
671322.648224166,6021890.06916606,0.19,0.19,0,0,0,0
678322.648224166,6021890.06916606,8.18,8.18,0,0,0,0
686322.648224166,6021890.06916606,16.85,16.85,0,0,0,0
687322.648224166,6021890.06916606,24.44,21.35,1.28,0.59,0.18,1.04
688322.648224166,6021890.06916606,67,64.99,0.15,0.24,0.73,0.89
689322.648224166,6021890.06916606,71.2,70.67,0.13,0.2,0.18,0.02
652322.648224166,6020890.06916606,0.34,0.34,0,0,0,0
653322.648224166,6020890.06916606,12.48,10.76,0.63,0.17,0.58,0.34
654322.648224166,6020890.06916606,9.14,4.93,0.44,0.03,1.39,2.35
667322.648224166,6020890.06916606,37.76,24.53,0.24,0.57,1.7,10.72
668322.648224166,6020890.06916606,16.64,12.58,0.15,0.22,0.67,3.02
669322.648224166,6020890.06916606,2,0.7,0.22,0,0.05,1.03
671322.648224166,6020890.06916606,16.96,12.95,0.07,0.59,0.85,2.5
678322.648224166,6020890.06916606,15.57,15.57,0,0,0,0
685322.648224166,6020890.06916606,1.65,1.65,0,0,0,0
686322.648224166,6020890.06916606,4.36,4.36,0,0,0,0
688322.648224166,6020890.06916606,46.07,45.13,0.13,0.01,0.08,0.72
689322.648224166,6020890.06916606,99.97,99.97,0,0,0,0
690322.648224166,6020890.06916606,14.4,14.24,0.04,0.06,0.02,0.04
652322.648224166,6019890.06916606,0.18,0.18,0,0,0,0
653322.648224166,6019890.06916606,25.08,22.34,0.06,0.15,0.66,1.87
654322.648224166,6019890.06916606,1.92,1.92,0,0,0,0
655322.648224166,6019890.06916606,1.09,1.09,0,0,0,0
656322.648224166,6019890.06916606,0.33,0.33,0,0,0,0
667322.648224166,6019890.06916606,24.48,18.82,0.8,0.32,0.41,4.13
668322.648224166,6019890.06916606,5.39,3.9,0.64,0.1,0.19,0.56
671322.648224166,6019890.06916606,27.48,24.44,0.18,0.27,0.68,1.91
672322.648224166,6019890.06916606,22.77,18.57,0.47,0.08,1.4,2.25
673322.648224166,6019890.06916606,0.77,0.77,0,0,0,0
678322.648224166,6019890.06916606,7.69,7.69,0,0,0,0
679322.648224166,6019890.06916606,3.31,3.31,0,0,0,0
683322.648224166,6019890.06916606,1.36,1.36,0,0,0,0
684322.648224166,6019890.06916606,2.13,2.09,0,0,0,0.04
685322.648224166,6019890.06916606,0.54,0.43,0,0,0.04,0.07
688322.648224166,6019890.06916606,18.78,17.97,0.14,0.01,0.06,0.6
689322.648224166,6019890.06916606,97.58,96.99,0.1,0,0.12,0.37
690322.648224166,6019890.06916606,31.51,31.43,0.01,0.02,0.01,0.04
653322.648224166,6018890.06916606,23.52,21.58,0.07,0.49,0.87,0.51
667322.648224166,6018890.06916606,0.55,0.3,0.03,0.04,0,0.18
668322.648224166,6018890.06916606,39.06,30.25,2.58,1.02,1.99,3.22
669322.648224166,6018890.06916606,5.77,0.84,0.11,1.08,2.67,1.07
671322.648224166,6018890.06916606,13.53,11.67,0.07,0.11,0.5,1.18
672322.648224166,6018890.06916606,4.21,4.21,0,0,0,0
673322.648224166,6018890.06916606,14.62,14.58,0.02,0.01,0.01,0
678322.648224166,6018890.06916606,1.73,1.73,0,0,0,0
679322.648224166,6018890.06916606,0.65,0.65,0,0,0,0
682322.648224166,6018890.06916606,1.72,1.72,0,0,0,0
683322.648224166,6018890.06916606,0.2,0.2,0,0,0,0
687322.648224166,6018890.06916606,1.75,1.34,0.14,0,0,0.27
688322.648224166,6018890.06916606,12.8,9.14,1.13,0.15,0.54,1.84
689322.648224166,6018890.06916606,55.73,54.82,0.07,0.04,0.21,0.59
690322.648224166,6018890.06916606,48.36,48.23,0,0,0.08,0.05
653322.648224166,6017890.06916606,22.56,21.8,0,0.18,0.01,0.57
669322.648224166,6017890.06916606,8.95,4.98,0.15,0.08,1.2,2.54
670322.648224166,6017890.06916606,13.92,5.38,0.02,0.21,1.63,6.68
673322.648224166,6017890.06916606,14.52,14.52,0,0,0,0
682322.648224166,6017890.06916606,2.82,2.82,0,0,0,0
687322.648224166,6017890.06916606,0.52,0.45,0,0,0,0.07
688322.648224166,6017890.06916606,11.08,6.8,3.64,0.42,0.1,0.12
689322.648224166,6017890.06916606,25.81,24.8,0.15,0.07,0.11,0.68
690322.648224166,6017890.06916606,49.14,46.39,0.31,0.3,0.3,1.84
653322.648224166,6016890.06916606,14.27,14.18,0,0,0,0.09
654322.648224166,6016890.06916606,3.98,3.82,0,0,0,0.16
670322.648224166,6016890.06916606,17.61,5.02,0.12,0.56,2.86,9.05
671322.648224166,6016890.06916606,42.21,38.99,0.18,0.58,0.44,2.02
672322.648224166,6016890.06916606,25.39,24.31,0,0.14,0.43,0.51
673322.648224166,6016890.06916606,27.04,22.46,0.65,0.43,0.73,2.77
674322.648224166,6016890.06916606,12.71,11.09,0.03,0.73,0.52,0.34
682322.648224166,6016890.06916606,1.85,1.85,0,0,0,0
686322.648224166,6016890.06916606,6.83,6.83,0,0,0,0
687322.648224166,6016890.06916606,19.18,19.18,0,0,0,0
688322.648224166,6016890.06916606,38.34,36.22,1.48,0.13,0.17,0.34
689322.648224166,6016890.06916606,9.63,8.22,1.11,0,0.24,0.06
690322.648224166,6016890.06916606,30.11,29.23,0,0.6,0.22,0.06
